,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,301349.SZ,20230303,105.12,107.67,105.07,107.14,106.03,1.11,1.0469,3256.17,34633.347
1,301349.SZ,20230302,110.5,110.5,105.89,106.03,110.3,-4.27,-3.8713,11214.0,120590.295
2,301349.SZ,20230301,110.39,110.47,109.76,110.3,110.17,0.13,0.118,3112.59,34254.802
3,301349.SZ,20230228,109.77,110.75,109.52,110.17,109.8,0.37,0.337,2450.12,26939.85
4,301349.SZ,20230227,110.53,112.3,109.61,109.8,111.11,-1.31,-1.179,4251.09,46925.713
5,301349.SZ,20230224,112.89,113.0,110.65,111.11,112.23,-1.12,-0.998,3912.0,43583.042
6,301349.SZ,20230223,110.9,112.73,110.52,112.23,110.94,1.29,1.1628,4782.25,53470.123
7,301349.SZ,20230222,112.3,112.3,110.4,110.94,112.38,-1.44,-1.2814,4501.43,49991.527
8,301349.SZ,20230221,111.4,112.97,110.56,112.38,111.52,0.86,0.7712,5017.0,56014.383
9,301349.SZ,20230220,111.8,112.4,108.59,111.52,111.0,0.52,0.4685,6523.3,72171.893
10,301349.SZ,20230217,113.05,113.6,110.2,111.0,113.14,-2.14,-1.8915,5387.66,60137.76
11,301349.SZ,20230216,118.27,118.5,113.14,113.14,118.26,-5.12,-4.3294,9598.78,110423.325
12,301349.SZ,20230215,118.85,120.39,117.95,118.26,119.15,-0.89,-0.747,5611.94,66587.687
13,301349.SZ,20230214,121.8,124.55,118.51,119.15,120.09,-0.94,-0.7827,10099.4,122352.193
14,301349.SZ,20230213,118.4,120.45,117.42,120.09,118.62,1.47,1.2393,5567.07,66451.145
15,301349.SZ,20230210,121.5,121.6,117.5,118.62,121.18,-2.56,-2.1126,5923.05,70324.932
16,301349.SZ,20230209,118.05,121.61,116.68,121.18,118.02,3.16,2.6775,8549.09,102643.846
17,301349.SZ,20230208,118.68,120.9,117.8,118.02,118.0,0.02,0.0169,5558.18,66385.532
18,301349.SZ,20230207,120.32,120.78,116.2,118.0,120.32,-2.32,-1.9282,8213.01,96649.121
19,301349.SZ,20230206,121.38,121.87,119.1,120.32,121.33,-1.01,-0.8324,4085.0,49083.327
20,301349.SZ,20230203,121.01,121.87,119.7,121.33,121.77,-0.44,-0.3613,5019.0,60551.618
21,301349.SZ,20230202,121.88,123.5,120.71,121.77,121.78,-0.01,-0.0082,4789.0,58245.375
22,301349.SZ,20230201,120.23,122.88,120.23,121.78,120.65,1.13,0.9366,5094.21,62007.101
23,301349.SZ,20230131,122.06,122.99,119.81,120.65,122.04,-1.39,-1.139,5279.52,63882.164
24,301349.SZ,20230130,125.0,127.56,121.38,122.04,122.89,-0.85,-0.6917,8780.24,109191.947
25,301349.SZ,20230120,118.9,124.98,117.32,122.89,119.33,3.56,2.9833,12652.91,153700.453
26,301349.SZ,20230119,116.1,121.88,115.62,119.33,117.01,2.32,1.9827,10260.67,122599.542
27,301349.SZ,20230118,111.24,118.36,110.79,117.01,111.23,5.78,5.1964,13452.01,155575.973
28,301349.SZ,20230117,112.48,114.03,110.8,111.23,112.48,-1.25,-1.1113,4137.01,46297.629
29,301349.SZ,20230116,110.32,112.5,109.0,112.48,110.35,2.13,1.9302,6494.01,72332.967
30,301349.SZ,20230113,109.82,111.84,108.83,110.35,109.59,0.76,0.6935,5551.41,61044.386
31,301349.SZ,20230112,110.6,111.57,107.68,109.59,108.88,0.71,0.6521,8629.47,94306.901
32,301349.SZ,20230111,114.3,114.3,108.62,108.88,113.96,-5.08,-4.4577,12958.0,143653.088
33,301349.SZ,20230110,117.14,117.99,112.21,113.96,117.15,-3.19,-2.723,16688.67,191319.585
34,301349.SZ,20230109,117.0,121.38,115.69,117.15,116.98,0.17,0.1453,6498.68,76917.562
35,301349.SZ,20230106,116.83,120.5,115.92,116.98,116.9,0.08,0.0684,8372.38,98545.335
36,301349.SZ,20230105,111.06,117.85,110.82,116.9,111.06,5.84,5.2584,11677.83,135107.024
37,301349.SZ,20230104,112.78,112.78,110.5,111.06,113.37,-2.31,-2.0376,4664.77,51908.845
38,301349.SZ,20230103,110.46,113.7,109.11,113.37,110.46,2.91,2.6344,6899.25,76630.94
