,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300376.SZ,20230303,7.76,7.86,7.71,7.78,7.79,-0.01,-0.1284,163533.09,127157.535
1,300376.SZ,20230302,7.8,7.83,7.73,7.79,7.83,-0.04,-0.5109,179012.0,139138.871
2,300376.SZ,20230301,7.62,7.85,7.6,7.83,7.65,0.18,2.3529,342248.68,265610.195
3,300376.SZ,20230228,7.67,7.68,7.57,7.65,7.6,0.05,0.6579,122290.0,93128.647
4,300376.SZ,20230227,7.56,7.65,7.49,7.6,7.56,0.04,0.5291,146108.0,110986.313
5,300376.SZ,20230224,7.61,7.63,7.5,7.56,7.57,-0.01,-0.1321,98626.0,74471.145
6,300376.SZ,20230223,7.63,7.69,7.54,7.57,7.66,-0.09,-1.1749,137004.0,104086.268
7,300376.SZ,20230222,7.6,7.74,7.58,7.66,7.67,-0.01,-0.1304,141789.99,108682.953
8,300376.SZ,20230221,7.58,7.72,7.52,7.67,7.57,0.1,1.321,189184.26,144094.471
9,300376.SZ,20230220,7.53,7.57,7.43,7.57,7.53,0.04,0.5312,193169.3,144928.166
10,300376.SZ,20230217,7.62,7.7,7.52,7.53,7.65,-0.12,-1.5686,197126.26,149560.504
11,300376.SZ,20230216,7.85,7.9,7.55,7.65,8.0,-0.35,-4.375,504410.0,391503.224
12,300376.SZ,20230215,7.84,8.22,7.78,8.0,7.78,0.22,2.8278,550106.07,441274.709
13,300376.SZ,20230214,7.72,7.87,7.68,7.78,7.7,0.08,1.039,289195.28,225272.371
14,300376.SZ,20230213,7.68,7.75,7.66,7.7,7.72,-0.02,-0.2591,209053.51,160939.22
15,300376.SZ,20230210,7.74,7.81,7.66,7.72,7.75,-0.03,-0.3871,224643.38,173523.271
16,300376.SZ,20230209,7.73,7.77,7.63,7.75,7.72,0.03,0.3886,287086.24,221482.65
17,300376.SZ,20230208,7.56,7.81,7.55,7.72,7.61,0.11,1.4455,383524.71,295652.661
18,300376.SZ,20230207,7.53,7.64,7.52,7.61,7.57,0.04,0.5284,219063.12,165877.722
19,300376.SZ,20230206,7.65,7.69,7.52,7.57,7.45,0.12,1.6107,364665.02,277253.5
20,300376.SZ,20230203,7.47,7.51,7.35,7.45,7.48,-0.03,-0.4011,166932.24,123752.574
21,300376.SZ,20230202,7.55,7.58,7.46,7.48,7.53,-0.05,-0.664,176939.41,132770.557
22,300376.SZ,20230201,7.46,7.54,7.4,7.53,7.42,0.11,1.4825,225324.87,168361.659
23,300376.SZ,20230131,7.3,7.43,7.29,7.42,7.34,0.08,1.0899,157472.26,116548.946
24,300376.SZ,20230130,7.39,7.47,7.33,7.34,7.28,0.06,0.8242,209517.51,154898.173
25,300376.SZ,20230120,7.23,7.3,7.23,7.28,7.23,0.05,0.6916,136935.86,99609.54
