,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300444.SZ,20230303,5.42,5.46,5.31,5.39,5.39,0.0,0.0,81957.38,44126.207
1,300444.SZ,20230302,5.46,5.49,5.36,5.39,5.47,-0.08,-1.4625,96196.0,51988.282
2,300444.SZ,20230301,5.52,5.54,5.4,5.47,5.51,-0.04,-0.726,106661.35,58023.34
3,300444.SZ,20230228,5.51,5.58,5.44,5.51,5.61,-0.1,-1.7825,164106.0,90266.293
4,300444.SZ,20230227,5.49,5.73,5.42,5.61,5.58,0.03,0.5376,230749.03,129533.706
5,300444.SZ,20230224,5.45,5.6,5.38,5.58,5.43,0.15,2.7624,182452.85,100606.801
6,300444.SZ,20230223,5.54,5.55,5.4,5.43,5.51,-0.08,-1.4519,117525.61,64020.873
7,300444.SZ,20230222,5.38,5.61,5.36,5.51,5.43,0.08,1.4733,210070.79,116319.982
8,300444.SZ,20230221,5.45,5.48,5.34,5.43,5.48,-0.05,-0.9124,157097.04,85000.675
9,300444.SZ,20230220,5.45,5.5,5.34,5.48,5.43,0.05,0.9208,171999.85,93248.944
10,300444.SZ,20230217,5.56,5.67,5.4,5.43,5.56,-0.13,-2.3381,232934.97,128043.619
11,300444.SZ,20230216,5.8,5.83,5.51,5.56,5.92,-0.36,-6.0811,408102.31,231352.932
12,300444.SZ,20230215,5.71,5.99,5.59,5.92,5.83,0.09,1.5437,633674.89,367184.131
13,300444.SZ,20230214,5.25,6.19,5.2,5.83,5.18,0.65,12.5483,772542.85,443595.379
14,300444.SZ,20230213,5.18,5.22,5.12,5.18,5.12,0.06,1.1719,140727.77,72895.238
15,300444.SZ,20230210,5.12,5.2,5.07,5.12,5.18,-0.06,-1.1583,173920.97,89154.332
16,300444.SZ,20230209,5.08,5.29,5.06,5.18,5.12,0.06,1.1719,316466.05,164644.279
17,300444.SZ,20230208,4.98,5.2,4.92,5.12,4.97,0.15,3.0181,289193.81,147324.786
18,300444.SZ,20230207,5.06,5.09,4.91,4.97,5.03,-0.06,-1.1928,205402.69,102086.521
19,300444.SZ,20230206,4.83,5.1,4.83,5.03,4.8,0.23,4.7917,290659.62,145287.808
20,300444.SZ,20230203,4.83,4.85,4.72,4.8,4.85,-0.05,-1.0309,83134.0,39704.663
21,300444.SZ,20230202,4.84,4.86,4.78,4.85,4.81,0.04,0.8316,92438.91,44572.641
22,300444.SZ,20230201,4.77,4.81,4.72,4.81,4.75,0.06,1.2632,78712.07,37539.716
23,300444.SZ,20230131,4.68,4.76,4.66,4.75,4.7,0.05,1.0638,87763.35,41445.109
24,300444.SZ,20230130,4.77,4.77,4.69,4.7,4.7,0.0,0.0,86877.32,41030.915
25,300444.SZ,20230120,4.69,4.72,4.66,4.7,4.66,0.04,0.8584,51529.0,24206.452
26,300444.SZ,20230119,4.7,4.71,4.61,4.66,4.7,-0.04,-0.8511,63396.0,29540.885
27,300444.SZ,20230118,4.57,4.7,4.56,4.7,4.58,0.12,2.6201,87378.95,40724.063
28,300444.SZ,20230117,4.61,4.64,4.56,4.58,4.6,-0.02,-0.4348,43585.47,20017.017
29,300444.SZ,20230116,4.58,4.62,4.57,4.6,4.58,0.02,0.4367,42626.4,19584.118
30,300444.SZ,20230113,4.55,4.63,4.53,4.58,4.56,0.02,0.4386,49142.0,22485.535
31,300444.SZ,20230112,4.49,4.58,4.47,4.56,4.47,0.09,2.0134,51841.86,23589.101
32,300444.SZ,20230111,4.53,4.58,4.47,4.47,4.55,-0.08,-1.7582,45082.14,20283.761
33,300444.SZ,20230110,4.55,4.62,4.52,4.55,4.59,-0.04,-0.8715,53099.61,24276.738
34,300444.SZ,20230109,4.62,4.67,4.59,4.59,4.6,-0.01,-0.2174,52156.4,24105.264
35,300444.SZ,20230106,4.65,4.67,4.57,4.6,4.61,-0.01,-0.2169,58440.6,26978.093
36,300444.SZ,20230105,4.54,4.63,4.48,4.61,4.52,0.09,1.9912,64453.89,29462.928
37,300444.SZ,20230104,4.46,4.68,4.45,4.52,4.44,0.08,1.8018,79897.69,36294.833
38,300444.SZ,20230103,4.3,4.45,4.3,4.44,4.32,0.12,2.7778,47303.2,20810.138
39,300444.SZ,20221230,4.27,4.32,4.26,4.32,4.27,0.05,1.171,22735.0,9781.969
40,300444.SZ,20221229,4.31,4.33,4.22,4.27,4.29,-0.02,-0.4662,30115.61,12906.849
41,300444.SZ,20221228,4.37,4.38,4.27,4.29,4.36,-0.07,-1.6055,30542.0,13154.63
42,300444.SZ,20221227,4.44,4.45,4.31,4.36,4.4,-0.04,-0.9091,39993.42,17469.252
43,300444.SZ,20221226,4.28,4.41,4.23,4.4,4.28,0.12,2.8037,57794.12,25073.852
44,300444.SZ,20221223,4.27,4.31,4.24,4.28,4.29,-0.01,-0.2331,37677.0,16095.054
45,300444.SZ,20221222,4.37,4.41,4.29,4.29,4.36,-0.07,-1.6055,34542.8,14999.308
46,300444.SZ,20221221,4.42,4.44,4.35,4.36,4.41,-0.05,-1.1338,31056.7,13624.433
47,300444.SZ,20221220,4.39,4.46,4.36,4.41,4.4,0.01,0.2273,30854.61,13607.416
48,300444.SZ,20221219,4.51,4.51,4.39,4.4,4.52,-0.12,-2.6549,47113.27,20846.356
49,300444.SZ,20221216,4.6,4.6,4.48,4.52,4.6,-0.08,-1.7391,52975.39,23941.622
50,300444.SZ,20221215,4.56,4.62,4.51,4.6,4.55,0.05,1.0989,38339.1,17547.152
51,300444.SZ,20221214,4.58,4.61,4.52,4.55,4.58,-0.03,-0.655,43926.0,20039.526
52,300444.SZ,20221213,4.63,4.63,4.58,4.58,4.59,-0.01,-0.2179,37183.99,17101.126
53,300444.SZ,20221212,4.65,4.65,4.57,4.59,4.65,-0.06,-1.2903,49351.82,22708.992
54,300444.SZ,20221209,4.69,4.72,4.62,4.65,4.69,-0.04,-0.8529,66680.41,31028.287
55,300444.SZ,20221208,4.77,4.77,4.69,4.69,4.76,-0.07,-1.4706,53084.4,25067.819
56,300444.SZ,20221207,4.74,4.78,4.72,4.76,4.75,0.01,0.2105,61507.81,29200.728
57,300444.SZ,20221206,4.82,4.84,4.74,4.75,4.83,-0.08,-1.6563,72400.0,34487.597
58,300444.SZ,20221205,4.85,4.87,4.79,4.83,4.83,0.0,0.0,83758.53,40331.046
59,300444.SZ,20221202,4.72,4.85,4.7,4.83,4.71,0.12,2.5478,105866.2,50800.768
60,300444.SZ,20221201,4.74,4.76,4.7,4.71,4.72,-0.01,-0.2119,70711.61,33466.036
61,300444.SZ,20221130,4.8,4.81,4.68,4.72,4.8,-0.08,-1.6667,90833.0,42992.391
