,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600096.SH,20230303,23.88,24.21,23.69,24.2,23.97,0.23,0.9595,357370.1,855316.731
1,600096.SH,20230302,24.12,24.61,23.88,23.97,24.13,-0.16,-0.6631,426031.94,1030688.463
2,600096.SH,20230301,24.34,24.34,23.91,24.13,24.26,-0.13,-0.5359,425764.55,1025084.33
3,600096.SH,20230228,24.38,24.4,23.9,24.26,24.45,-0.19,-0.7771,533385.62,1287426.778
4,600096.SH,20230227,23.07,24.79,23.0,24.45,23.22,1.23,5.2972,1164760.06,2816001.724
5,600096.SH,20230224,23.11,23.35,22.9,23.22,23.2,0.02,0.0862,315276.44,728671.579
6,600096.SH,20230223,23.57,23.6,23.03,23.2,23.65,-0.45,-1.9027,400411.14,932036.715
7,600096.SH,20230222,23.47,24.12,23.23,23.65,23.61,0.04,0.1694,608300.63,1445695.373
8,600096.SH,20230221,23.13,24.1,23.05,23.61,22.84,0.77,3.3713,935431.3,2213071.735
9,600096.SH,20230220,21.88,22.9,21.38,22.84,21.91,0.93,4.2446,540669.59,1207921.055
10,600096.SH,20230217,21.89,22.3,21.83,21.91,21.94,-0.03,-0.1367,225387.4,497068.486
11,600096.SH,20230216,22.35,22.6,21.68,21.94,22.4,-0.46,-2.0536,325615.59,724249.853
12,600096.SH,20230215,22.72,22.84,22.33,22.4,22.75,-0.35,-1.5385,279406.0,628222.939
13,600096.SH,20230214,23.02,23.26,22.6,22.75,22.89,-0.14,-0.6116,267333.36,610110.699
14,600096.SH,20230213,22.9,23.09,22.82,22.89,22.92,-0.03,-0.1309,280985.76,644062.812
15,600096.SH,20230210,22.48,23.13,22.38,22.92,22.54,0.38,1.6859,416755.4,951034.058
16,600096.SH,20230209,22.3,22.58,22.19,22.54,22.33,0.21,0.9404,221424.52,497740.351
17,600096.SH,20230208,22.56,22.68,22.33,22.33,22.54,-0.21,-0.9317,217820.02,490620.331
18,600096.SH,20230207,22.5,22.64,22.38,22.54,22.53,0.01,0.0444,225520.51,507825.301
19,600096.SH,20230206,22.5,22.76,22.34,22.53,22.76,-0.23,-1.0105,251163.28,565087.041
20,600096.SH,20230203,23.23,23.25,22.41,22.76,23.28,-0.52,-2.2337,449224.98,1019901.917
21,600096.SH,20230202,23.35,23.52,23.1,23.28,23.31,-0.03,-0.1287,344090.76,801954.797
22,600096.SH,20230201,23.2,23.35,23.04,23.31,23.2,0.11,0.4741,435230.88,1009578.317
23,600096.SH,20230131,22.11,23.3,22.03,23.2,22.15,1.05,4.7404,695974.49,1591078.387
24,600096.SH,20230130,22.69,22.75,22.13,22.15,22.34,-0.19,-0.8505,468419.67,1049204.32
25,600096.SH,20230120,21.99,22.37,21.87,22.34,21.95,0.39,1.7768,355004.84,787980.149
26,600096.SH,20230119,21.63,21.99,21.41,21.95,21.65,0.3,1.3857,332377.86,721304.482
27,600096.SH,20230118,21.46,21.9,21.46,21.65,21.46,0.19,0.8854,252002.85,546733.513
28,600096.SH,20230117,21.31,21.78,21.31,21.46,21.39,0.07,0.3273,240597.96,516698.203
29,600096.SH,20230116,20.86,21.55,20.86,21.39,21.01,0.38,1.8087,350892.84,748249.315
30,600096.SH,20230113,21.08,21.34,20.81,21.01,21.13,-0.12,-0.5679,257447.28,540732.222
31,600096.SH,20230112,21.45,21.51,21.1,21.13,21.51,-0.38,-1.7666,283836.01,603130.034
32,600096.SH,20230111,21.02,21.85,20.98,21.51,21.21,0.3,1.4144,428162.1,917282.586
33,600096.SH,20230110,21.45,21.45,20.9,21.21,21.35,-0.14,-0.6557,283276.64,596419.671
34,600096.SH,20230109,20.95,21.46,20.95,21.35,20.93,0.42,2.0067,402113.43,855914.345
35,600096.SH,20230106,20.4,21.19,20.38,20.93,20.73,0.2,0.9648,438074.39,917143.058
36,600096.SH,20230105,20.45,20.88,20.38,20.73,20.42,0.31,1.5181,319644.34,661569.566
37,600096.SH,20230104,20.93,20.93,20.27,20.42,20.92,-0.5,-2.3901,366132.12,752561.723
38,600096.SH,20230103,20.99,20.99,20.6,20.92,21.04,-0.12,-0.5703,300264.57,624829.283
39,600096.SH,20221230,21.34,21.5,20.77,21.04,21.24,-0.2,-0.9416,262663.1,553559.309
40,600096.SH,20221229,21.54,21.73,21.24,21.24,21.61,-0.37,-1.7122,191383.75,408927.393
41,600096.SH,20221228,22.04,22.08,21.5,21.61,22.25,-0.64,-2.8764,210515.61,457008.004
42,600096.SH,20221227,22.08,22.38,21.84,22.25,22.16,0.09,0.4061,233521.93,517096.828
43,600096.SH,20221226,21.51,22.24,21.44,22.16,21.43,0.73,3.4064,239082.4,526555.344
44,600096.SH,20221223,21.68,21.78,21.22,21.43,21.79,-0.36,-1.6521,244587.63,525844.65
