,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688707.SH,20230303,47.49,47.59,46.66,46.79,47.37,-0.58,-1.2244,24170.38,113491.323
1,688707.SH,20230302,47.8,47.85,46.88,47.37,47.6,-0.23,-0.4832,38151.69,180964.931
2,688707.SH,20230301,46.99,47.77,46.9,47.6,46.8,0.8,1.7094,29354.18,139314.913
3,688707.SH,20230228,46.82,46.92,46.35,46.8,46.63,0.17,0.3646,22215.88,103605.62
4,688707.SH,20230227,46.44,47.49,46.37,46.63,46.44,0.19,0.4091,28718.14,134575.201
5,688707.SH,20230224,47.31,47.31,46.3,46.44,47.3,-0.86,-1.8182,26244.17,122500.874
6,688707.SH,20230223,46.69,47.34,46.37,47.3,46.53,0.77,1.6548,48425.08,226209.026
7,688707.SH,20230222,47.4,47.4,46.46,46.53,47.7,-1.17,-2.4528,43732.55,204568.196
8,688707.SH,20230221,47.7,48.08,47.14,47.7,47.47,0.23,0.4845,34018.97,162045.12
9,688707.SH,20230220,48.48,48.64,46.93,47.47,48.68,-1.21,-2.4856,58385.45,276817.281
10,688707.SH,20230217,49.81,50.34,48.55,48.68,50.0,-1.32,-2.64,42911.09,211338.307
11,688707.SH,20230216,52.68,52.75,49.7,50.0,52.67,-2.67,-5.0693,68724.52,350041.438
12,688707.SH,20230215,52.3,52.83,51.65,52.67,52.35,0.32,0.6113,56134.62,293545.77
13,688707.SH,20230214,51.08,52.52,50.66,52.35,51.1,1.25,2.4462,82528.68,427859.804
14,688707.SH,20230213,50.51,51.55,50.05,51.1,50.82,0.28,0.551,75421.13,383542.922
15,688707.SH,20230210,49.32,51.1,49.31,50.82,49.32,1.5,3.0414,97689.41,492245.385
16,688707.SH,20230209,47.9,49.47,47.61,49.32,48.16,1.16,2.4086,60562.47,294998.366
17,688707.SH,20230208,48.28,48.99,48.11,48.16,48.27,-0.11,-0.2279,41314.13,200547.167
18,688707.SH,20230207,47.83,48.37,47.69,48.27,48.01,0.26,0.5416,29791.72,142917.798
19,688707.SH,20230206,48.6,48.92,47.82,48.01,48.26,-0.25,-0.518,34694.49,167816.17
20,688707.SH,20230203,48.45,48.7,47.77,48.26,48.5,-0.24,-0.4948,42765.36,205872.157
21,688707.SH,20230202,48.6,48.85,48.25,48.5,48.75,-0.25,-0.5128,39406.67,191151.242
22,688707.SH,20230201,48.0,48.77,47.9,48.75,47.97,0.78,1.626,42311.4,204739.092
23,688707.SH,20230131,47.7,48.33,47.6,47.97,47.72,0.25,0.5239,30504.0,146286.176
24,688707.SH,20230130,49.29,49.95,47.66,47.72,48.4,-0.68,-1.405,66567.59,324190.027
25,688707.SH,20230120,46.96,48.78,46.83,48.4,47.08,1.32,2.8037,51839.8,248238.486
26,688707.SH,20230119,46.7,47.09,46.31,47.08,46.7,0.38,0.8137,31633.48,147972.6
27,688707.SH,20230118,46.3,47.32,46.15,46.7,46.15,0.55,1.1918,40106.15,187716.344
28,688707.SH,20230117,46.27,46.54,45.81,46.15,46.1,0.05,0.1085,29207.43,134650.794
29,688707.SH,20230116,45.99,46.7,45.46,46.1,45.99,0.11,0.2392,38604.53,178215.096
30,688707.SH,20230113,46.92,47.5,45.2,45.99,47.0,-1.01,-2.1489,59692.72,275490.617
31,688707.SH,20230112,44.33,47.38,44.33,47.0,44.68,2.32,5.1925,84461.6,393955.242
32,688707.SH,20230111,46.33,46.33,44.68,44.68,46.08,-1.4,-3.0382,47633.35,216108.654
33,688707.SH,20230110,46.14,46.9,45.77,46.08,46.39,-0.31,-0.6682,46534.71,215001.345
34,688707.SH,20230109,47.27,47.77,46.35,46.39,47.46,-1.07,-2.2545,56172.04,263537.336
35,688707.SH,20230106,46.5,47.87,45.82,47.46,44.83,2.63,5.8666,81122.08,382628.111
36,688707.SH,20230105,43.97,45.45,43.68,44.83,43.7,1.13,2.5858,39612.44,176820.09
37,688707.SH,20230104,45.42,45.42,43.44,43.7,45.4,-1.7,-3.7445,45127.47,199494.15
38,688707.SH,20230103,44.8,45.89,44.23,45.4,44.95,0.45,1.0011,31786.36,143653.99
39,688707.SH,20221230,46.75,46.88,44.91,44.95,46.41,-1.46,-3.1459,24764.88,113205.543
