,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603212.SH,20230303,27.6,28.06,27.25,27.43,27.39,0.04,0.146,117719.57,325224.36
1,603212.SH,20230302,28.39,28.39,27.33,27.39,28.34,-0.95,-3.3522,158727.7,439610.759
2,603212.SH,20230301,28.74,28.74,28.0,28.34,28.85,-0.51,-1.7678,118562.5,334882.645
3,603212.SH,20230228,28.85,29.08,28.38,28.85,29.1,-0.25,-0.8591,116258.57,332967.325
4,603212.SH,20230227,28.97,30.08,28.74,29.1,28.98,0.12,0.4141,116991.8,344526.382
5,603212.SH,20230224,30.25,30.29,28.55,28.98,30.29,-1.31,-4.3249,156275.38,457022.754
6,603212.SH,20230223,29.25,30.66,29.06,30.29,29.25,1.04,3.5556,168303.63,506859.263
7,603212.SH,20230222,29.83,30.39,29.2,29.25,30.1,-0.85,-2.8239,108126.83,319965.132
8,603212.SH,20230221,29.72,30.37,29.43,30.1,29.88,0.22,0.7363,86241.3,258284.249
9,603212.SH,20230220,29.16,30.08,28.84,29.88,29.4,0.48,1.6327,103052.61,304898.317
10,603212.SH,20230217,30.08,30.09,29.36,29.4,30.09,-0.69,-2.2931,98932.21,293448.05
11,603212.SH,20230216,31.8,31.8,30.0,30.09,31.8,-1.71,-5.3774,244984.89,751731.029
12,603212.SH,20230215,30.9,33.33,30.01,31.8,30.8,1.0,3.2468,290399.26,913908.565
13,603212.SH,20230214,30.62,31.09,29.91,30.8,30.62,0.18,0.5879,108687.99,331677.276
14,603212.SH,20230213,30.21,31.4,30.01,30.62,30.15,0.47,1.5589,171892.47,528067.941
15,603212.SH,20230210,30.95,31.55,29.85,30.15,31.25,-1.1,-3.52,166302.37,504216.663
16,603212.SH,20230209,30.55,32.13,30.39,31.25,30.76,0.49,1.593,157994.69,495465.196
17,603212.SH,20230208,31.0,31.65,30.6,30.76,31.12,-0.36,-1.1568,108516.51,337476.854
18,603212.SH,20230207,31.49,32.12,30.81,31.12,31.18,-0.06,-0.1924,145802.22,456149.534
19,603212.SH,20230206,31.95,32.23,30.76,31.18,32.32,-1.14,-3.5272,142923.74,446883.533
20,603212.SH,20230203,33.71,34.3,31.5,32.32,34.07,-1.75,-5.1365,239575.5,779289.243
