,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603169.SH,20230303,6.93,7.05,6.91,7.03,6.92,0.11,1.5896,275741.9,192691.742
1,603169.SH,20230302,6.88,6.99,6.87,6.92,6.88,0.04,0.5814,189882.46,131641.48
2,603169.SH,20230301,6.87,6.89,6.81,6.88,6.87,0.01,0.1456,112035.54,76807.369
3,603169.SH,20230228,6.83,6.89,6.77,6.87,6.81,0.06,0.8811,96886.0,66202.201
4,603169.SH,20230227,6.85,6.92,6.78,6.81,6.88,-0.07,-1.0174,113310.94,77503.912
5,603169.SH,20230224,6.88,6.95,6.85,6.88,6.9,-0.02,-0.2899,91400.0,62993.637
6,603169.SH,20230223,7.01,7.02,6.86,6.9,6.95,-0.05,-0.7194,142322.98,98429.615
7,603169.SH,20230222,6.84,6.96,6.82,6.95,6.9,0.05,0.7246,175586.87,121332.528
8,603169.SH,20230221,6.83,6.95,6.79,6.9,6.84,0.06,0.8772,153763.02,105627.91
9,603169.SH,20230220,6.79,6.85,6.73,6.84,6.75,0.09,1.3333,129254.54,87955.815
10,603169.SH,20230217,6.74,6.81,6.7,6.75,6.74,0.01,0.1484,139774.16,94609.559
11,603169.SH,20230216,6.98,7.0,6.69,6.74,6.96,-0.22,-3.1609,247756.38,169778.373
12,603169.SH,20230215,6.91,7.04,6.9,6.96,6.97,-0.01,-0.1435,218932.31,152616.05
13,603169.SH,20230214,6.87,7.06,6.81,6.97,6.88,0.09,1.3081,287160.36,198888.041
14,603169.SH,20230213,6.8,6.91,6.79,6.88,6.79,0.09,1.3255,180768.21,124207.516
15,603169.SH,20230210,6.83,6.83,6.75,6.79,6.82,-0.03,-0.4399,119036.0,80826.156
16,603169.SH,20230209,6.74,6.83,6.71,6.82,6.74,0.08,1.1869,157626.12,107204.182
17,603169.SH,20230208,6.8,6.82,6.73,6.74,6.79,-0.05,-0.7364,138328.17,93768.881
18,603169.SH,20230207,6.74,6.8,6.67,6.79,6.71,0.08,1.1923,214293.0,144334.93
19,603169.SH,20230206,6.68,6.74,6.67,6.71,6.71,0.0,0.0,106190.63,71279.493
20,603169.SH,20230203,6.74,6.74,6.62,6.71,6.75,-0.04,-0.5926,129784.0,86648.408
21,603169.SH,20230202,6.8,6.81,6.71,6.75,6.78,-0.03,-0.4425,128989.31,87071.606
22,603169.SH,20230201,6.73,6.79,6.68,6.78,6.71,0.07,1.0432,183441.61,123411.332
23,603169.SH,20230131,6.68,6.72,6.63,6.71,6.68,0.03,0.4491,112882.46,75555.365
24,603169.SH,20230130,6.67,6.73,6.66,6.68,6.62,0.06,0.9063,156615.74,104788.686
25,603169.SH,20230120,6.62,6.65,6.56,6.62,6.53,0.09,1.3783,169153.68,111653.185
26,603169.SH,20230119,6.46,6.55,6.4,6.53,6.46,0.07,1.0836,128286.17,83191.523
27,603169.SH,20230118,6.48,6.5,6.45,6.46,6.46,0.0,0.0,61394.3,39719.547
28,603169.SH,20230117,6.45,6.53,6.43,6.46,6.45,0.01,0.155,91057.51,58974.676
29,603169.SH,20230116,6.43,6.47,6.4,6.45,6.43,0.02,0.311,108938.35,70197.563
30,603169.SH,20230113,6.47,6.47,6.38,6.43,6.44,-0.01,-0.1553,77952.99,50030.228
31,603169.SH,20230112,6.49,6.52,6.44,6.44,6.47,-0.03,-0.4637,74765.65,48385.852
32,603169.SH,20230111,6.57,6.57,6.44,6.47,6.6,-0.13,-1.9697,141031.0,91542.712
33,603169.SH,20230110,6.44,6.67,6.41,6.6,6.46,0.14,2.1672,194415.25,128167.232
34,603169.SH,20230109,6.49,6.5,6.44,6.46,6.45,0.01,0.155,90665.25,58660.729
35,603169.SH,20230106,6.43,6.51,6.42,6.45,6.43,0.02,0.311,103512.43,66956.274
36,603169.SH,20230105,6.46,6.49,6.41,6.43,6.43,0.0,0.0,82555.18,53145.476
37,603169.SH,20230104,6.41,6.48,6.4,6.43,6.42,0.01,0.1558,81113.39,52187.677
38,603169.SH,20230103,6.36,6.43,6.3,6.42,6.34,0.08,1.2618,105071.96,67022.225
39,603169.SH,20221230,6.33,6.37,6.31,6.34,6.32,0.02,0.3165,70728.23,44794.436
40,603169.SH,20221229,6.35,6.43,6.3,6.32,6.29,0.03,0.4769,115180.61,73389.07
41,603169.SH,20221228,6.37,6.37,6.25,6.29,6.37,-0.08,-1.2559,66903.92,42091.254
42,603169.SH,20221227,6.36,6.4,6.32,6.37,6.35,0.02,0.315,69939.91,44525.959
43,603169.SH,20221226,6.25,6.38,6.23,6.35,6.22,0.13,2.09,73218.8,46328.817
44,603169.SH,20221223,6.2,6.27,6.17,6.22,6.22,0.0,0.0,62703.89,38939.99
45,603169.SH,20221222,6.4,6.4,6.21,6.22,6.35,-0.13,-2.0472,90193.0,56676.566
46,603169.SH,20221221,6.43,6.44,6.32,6.35,6.43,-0.08,-1.2442,74988.02,47797.825
47,603169.SH,20221220,6.35,6.51,6.35,6.43,6.38,0.05,0.7837,80111.98,51605.025
48,603169.SH,20221219,6.54,6.55,6.32,6.38,6.5,-0.12,-1.8462,122767.86,78739.337
49,603169.SH,20221216,6.61,6.61,6.45,6.5,6.63,-0.13,-1.9608,143066.97,93179.114
50,603169.SH,20221215,6.69,6.71,6.56,6.63,6.68,-0.05,-0.7485,133354.45,88280.575
51,603169.SH,20221214,6.69,6.78,6.65,6.68,6.73,-0.05,-0.7429,117530.65,78761.313
52,603169.SH,20221213,6.65,6.82,6.65,6.73,6.68,0.05,0.7485,149653.78,100647.036
53,603169.SH,20221212,6.83,6.84,6.62,6.68,6.87,-0.19,-2.7656,196467.11,131520.514
54,603169.SH,20221209,6.96,7.04,6.81,6.87,6.93,-0.06,-0.8658,224880.58,155229.067
55,603169.SH,20221208,7.0,7.04,6.9,6.93,7.05,-0.12,-1.7021,184402.0,128013.634
56,603169.SH,20221207,7.09,7.2,7.01,7.05,7.01,0.04,0.5706,218256.54,154803.819
57,603169.SH,20221206,7.2,7.2,7.0,7.01,7.2,-0.19,-2.6389,244300.14,172772.711
58,603169.SH,20221205,7.07,7.23,7.05,7.2,7.08,0.12,1.6949,325881.49,233339.651
59,603169.SH,20221202,6.88,7.34,6.84,7.08,6.9,0.18,2.6087,406944.25,289956.754
60,603169.SH,20221201,6.95,6.98,6.88,6.9,6.92,-0.02,-0.289,166606.2,115294.759
61,603169.SH,20221130,6.88,6.98,6.86,6.92,6.9,0.02,0.2899,174743.84,120934.7
62,603169.SH,20221129,6.82,6.95,6.78,6.9,6.82,0.08,1.173,188495.02,129326.473
63,603169.SH,20221128,6.78,6.85,6.71,6.82,6.87,-0.05,-0.7278,138070.28,93689.73
64,603169.SH,20221125,7.01,7.02,6.85,6.87,7.05,-0.18,-2.5532,252476.54,174505.319
65,603169.SH,20221124,6.86,7.06,6.83,7.05,6.85,0.2,2.9197,449354.67,313576.701
66,603169.SH,20221123,6.89,6.89,6.74,6.85,6.82,0.03,0.4399,189279.98,128893.1
67,603169.SH,20221122,6.87,6.92,6.75,6.82,6.86,-0.04,-0.5831,210230.35,143405.174
68,603169.SH,20221121,6.78,6.9,6.7,6.86,6.78,0.08,1.1799,213966.67,145687.866
69,603169.SH,20221118,6.87,6.95,6.75,6.78,6.87,-0.09,-1.31,255790.75,174771.244
70,603169.SH,20221117,6.7,6.92,6.67,6.87,6.72,0.15,2.2321,341140.48,232949.806
71,603169.SH,20221116,6.83,6.86,6.7,6.72,6.83,-0.11,-1.6105,274964.94,186550.247
